time,hu
1962-12-17,87.6125
1962-12-18,80.8985
1962-12-19,87.450554
1962-12-20,91.857
1962-12-21,92.546
1962-12-22,91.403885
1962-12-23,88.563
1962-12-24,88.028946
1962-12-25,90.2975
1962-12-26,88.224
1962-12-27,91.42928
1962-12-28,87.6555
1962-12-29,87.15889
1962-12-30,92.046
1962-12-31,92.767
1963-01-01,91.41583
1963-01-02,91.364
1963-01-03,89.28263
1963-01-04,92.406
1963-01-05,86.357
1963-01-06,88.5585
1963-01-07,90.22059
1963-01-08,93.97833
1963-01-09,89.633
1963-01-10,91.08353
1963-01-11,92.15134
1963-01-12,93.921
1963-01-13,87.80473
1963-01-14,84.857
1963-01-15,83.278496
1963-01-16,80.911
1963-01-17,79.2615
1963-01-18,86.655
1963-01-19,82.964
1963-01-20,89.01722
1963-01-21,90.2705
1963-01-22,86.597
1963-01-23,88.7105
1963-01-24,82.1315
1963-01-25,84.348
1963-01-26,85.3075
1963-01-27,82.528
1963-01-28,87.20263
1963-01-29,86.1845
1963-01-30,89.4195
1963-01-31,85.675
1963-02-01,91.15647
1963-02-02,92.76417
1963-02-03,91.858185
1963-02-04,88.798
1963-02-05,93.24
1963-02-06,91.97733
1963-02-07,88.15
1963-02-08,91.17313
1963-02-09,92.96222
1963-02-10,92.72615
1963-02-11,90.52333
1963-02-12,94.067505
1963-02-13,92.645996
1963-02-14,93.305
1963-02-15,91.29091
1963-02-16,85.3225
1963-02-17,83.162
1963-02-18,86.95368
1963-02-19,77.7625
1963-02-20,89.0135
1963-02-21,84.212
1963-02-22,89.92
1963-02-23,88.262
1963-02-24,78.611
1963-02-25,78.996
1963-02-26,82.622
1963-02-27,84.8285
1963-02-28,83.673996
1963-03-01,84.829
1963-03-02,82.631
1963-03-03,79.7555
1963-03-04,88.30062
1963-03-05,86.2255
1963-03-06,83.9935
1963-03-07,73.842995
1963-03-08,66.2615
1963-03-09,72.8825
1963-03-10,73.345
1963-03-11,92.7975
1963-03-12,88.6105
1963-03-13,87.54842
1963-03-14,82.303
1963-03-15,77.956
1963-03-16,73.129
1963-03-17,79.2685
1963-03-18,70.874
1963-03-19,76.575
